protein1 protein2 combined_score
1336234.JAGN01000001_gene1181 1336234.JAGN01000049_gene1062 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene784 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000010_gene374 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000001_gene1209 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene806 272
1336234.JAGN01000001_gene1181 1336234.JAGN01000025_gene730 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000006_gene409 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene796 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene795 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000012_gene691 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene797 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene789 271
1336234.JAGN01000001_gene1182 1336234.JAGN01000001_gene1206 244
1336234.JAGN01000001_gene1182 1336234.JAGN01000017_gene86 593
1336234.JAGN01000001_gene1182 1336234.JAGN01000047_gene968 195
1336234.JAGN01000001_gene1182 1336234.JAGN01000019_gene28 221
1336234.JAGN01000001_gene1182 1336234.JAGN01000023_gene829 173
1336234.JAGN01000001_gene1182 1336234.JAGN01000034_gene951 167
1336234.JAGN01000001_gene1182 1336234.JAGN01000038_gene382 167
1336234.JAGN01000001_gene1182 1336234.JAGN01000001_gene1184 997
1336234.JAGN01000001_gene1182 1336234.JAGN01000001_gene1183 999
1336234.JAGN01000001_gene1182 1336234.JAGN01000014_gene139 587
1336234.JAGN01000001_gene1182 1336234.JAGN01000001_gene1231 225
1336234.JAGN01000001_gene1183 1336234.JAGN01000023_gene843 202
1336234.JAGN01000001_gene1183 1336234.JAGN01000001_gene1231 248
1336234.JAGN01000001_gene1183 1336234.JAGN01000032_gene877 201
1336234.JAGN01000001_gene1183 1336234.JAGN01000024_gene726 192
1336234.JAGN01000001_gene1183 1336234.JAGN01000009_gene1320 218
1336234.JAGN01000001_gene1183 1336234.JAGN01000032_gene874 229
1336234.JAGN01000001_gene1183 1336234.JAGN01000001_gene1185 992
1336234.JAGN01000001_gene1183 1336234.JAGN01000001_gene1182 999
1336234.JAGN01000001_gene1183 1336234.JAGN01000010_gene349 242
1336234.JAGN01000001_gene1183 1336234.JAGN01000047_gene968 195
1336234.JAGN01000001_gene1183 1336234.JAGN01000023_gene829 173
1336234.JAGN01000001_gene1183 1336234.JAGN01000038_gene382 167
1336234.JAGN01000001_gene1183 1336234.JAGN01000034_gene951 167
1336234.JAGN01000001_gene1183 1336234.JAGN01000014_gene133 229
1336234.JAGN01000001_gene1183 1336234.JAGN01000010_gene347 933
1336234.JAGN01000001_gene1183 1336234.JAGN01000001_gene1184 995
1336234.JAGN01000001_gene1183 1336234.JAGN01000013_gene194 909
1336234.JAGN01000001_gene1183 1336234.JAGN01000002_gene991 933
1336234.JAGN01000001_gene1183 1336234.JAGN01000028_gene319 202
1336234.JAGN01000001_gene1183 1336234.JAGN01000034_gene955 221
1336234.JAGN01000001_gene1183 1336234.JAGN01000013_gene204 909
1336234.JAGN01000001_gene1183 1336234.JAGN01000015_gene159 999
1336234.JAGN01000001_gene1183 1336234.JAGN01000001_gene1242 222
1336234.JAGN01000001_gene1183 1336234.JAGN01000001_gene1190 909
1336234.JAGN01000001_gene1183 1336234.JAGN01000038_gene380 201
1336234.JAGN01000001_gene1183 1336234.JAGN01000017_gene86 609
1336234.JAGN01000001_gene1183 1336234.JAGN01000009_gene1321 222
1336234.JAGN01000001_gene1183 1336234.JAGN01000019_gene28 221
1336234.JAGN01000001_gene1183 1336234.JAGN01000032_gene882 945
1336234.JAGN01000001_gene1183 1336234.JAGN01000032_gene881 202
1336234.JAGN01000001_gene1184 1336234.JAGN01000001_gene1231 237
1336234.JAGN01000001_gene1184 1336234.JAGN01000062_gene1287 150
1336234.JAGN01000001_gene1184 1336234.JAGN01000009_gene1333 150
1336234.JAGN01000001_gene1184 1336234.JAGN01000013_gene170 150
1336234.JAGN01000001_gene1184 1336234.JAGN01000009_gene1320 250
1336234.JAGN01000001_gene1184 1336234.JAGN01000032_gene877 270
1336234.JAGN01000001_gene1184 1336234.JAGN01000015_gene160 175
1336234.JAGN01000001_gene1184 1336234.JAGN01000002_gene1023 209
1336234.JAGN01000001_gene1184 1336234.JAGN01000005_gene1478 183
1336234.JAGN01000001_gene1184 1336234.JAGN01000019_gene51 150
1336234.JAGN01000001_gene1184 1336234.JAGN01000005_gene1435 150
1336234.JAGN01000001_gene1184 1336234.JAGN01000041_gene1340 150
1336234.JAGN01000001_gene1184 1336234.JAGN01000001_gene1215 181
1336234.JAGN01000001_gene1184 1336234.JAGN01000013_gene175 209
1336234.JAGN01000001_gene1184 1336234.JAGN01000047_gene978 150
1336234.JAGN01000001_gene1184 1336234.JAGN01000001_gene1183 995
1336234.JAGN01000001_gene1184 1336234.JAGN01000001_gene1190 913
1336234.JAGN01000001_gene1184 1336234.JAGN01000034_gene955 210
1336234.JAGN01000001_gene1184 1336234.JAGN01000013_gene204 913
1336234.JAGN01000001_gene1184 1336234.JAGN01000029_gene255 219
1336234.JAGN01000001_gene1184 1336234.JAGN01000018_gene18 196
1336234.JAGN01000001_gene1184 1336234.JAGN01000067_gene629 217
1336234.JAGN01000001_gene1184 1336234.JAGN01000007_gene1555 209
1336234.JAGN01000001_gene1184 1336234.JAGN01000053_gene496 197
1336234.JAGN01000001_gene1184 1336234.JAGN01000062_gene1281 150
1336234.JAGN01000001_gene1184 1336234.JAGN01000008_gene1433 175
1336234.JAGN01000001_gene1184 1336234.JAGN01000053_gene499 150
1336234.JAGN01000001_gene1184 1336234.JAGN01000021_gene808 192
1336234.JAGN01000001_gene1184 1336234.JAGN01000042_gene475 150
1336234.JAGN01000001_gene1184 1336234.JAGN01000016_gene56 163
1336234.JAGN01000001_gene1184 1336234.JAGN01000013_gene181 209
1336234.JAGN01000001_gene1184 1336234.JAGN01000019_gene50 161
1336234.JAGN01000001_gene1184 1336234.JAGN01000058_gene658 226
1336234.JAGN01000001_gene1184 1336234.JAGN01000032_gene882 968
1336234.JAGN01000001_gene1184 1336234.JAGN01000022_gene1366 183
1336234.JAGN01000001_gene1184 1336234.JAGN01000053_gene493 187
1336234.JAGN01000001_gene1184 1336234.JAGN01000004_gene574 150
1336234.JAGN01000001_gene1184 1336234.JAGN01000014_gene121 175
1336234.JAGN01000001_gene1184 1336234.JAGN01000018_gene19 204
1336234.JAGN01000001_gene1184 1336234.JAGN01000024_gene726 204
1336234.JAGN01000001_gene1184 1336234.JAGN01000010_gene349 239
1336234.JAGN01000001_gene1184 1336234.JAGN01000001_gene1182 997
1336234.JAGN01000001_gene1184 1336234.JAGN01000001_gene1185 996
1336234.JAGN01000001_gene1184 1336234.JAGN01000017_gene113 150
1336234.JAGN01000001_gene1184 1336234.JAGN01000022_gene1378 175
1336234.JAGN01000001_gene1184 1336234.JAGN01000037_gene611 207
1336234.JAGN01000001_gene1184 1336234.JAGN01000007_gene1590 150
1336234.JAGN01000001_gene1184 1336234.JAGN01000002_gene991 960
1336234.JAGN01000001_gene1184 1336234.JAGN01000013_gene194 913
1336234.JAGN01000001_gene1184 1336234.JAGN01000031_gene760 150
1336234.JAGN01000001_gene1184 1336234.JAGN01000010_gene347 960
1336234.JAGN01000001_gene1184 1336234.JAGN01000014_gene140 150
1336234.JAGN01000001_gene1184 1336234.JAGN01000015_gene159 967
1336234.JAGN01000001_gene1184 1336234.JAGN01000007_gene1540 227
1336234.JAGN01000001_gene1184 1336234.JAGN01000029_gene245 428
1336234.JAGN01000001_gene1184 1336234.JAGN01000021_gene789 208
1336234.JAGN01000001_gene1184 1336234.JAGN01000013_gene178 227
1336234.JAGN01000001_gene1184 1336234.JAGN01000038_gene380 270
1336234.JAGN01000001_gene1184 1336234.JAGN01000006_gene409 223
1336234.JAGN01000001_gene1184 1336234.JAGN01000019_gene40 197
1336234.JAGN01000001_gene1184 1336234.JAGN01000009_gene1323 254
1336234.JAGN01000001_gene1184 1336234.JAGN01000019_gene28 228
1336234.JAGN01000001_gene1185 1336234.JAGN01000010_gene349 203
1336234.JAGN01000001_gene1185 1336234.JAGN01000047_gene969 181
1336234.JAGN01000001_gene1185 1336234.JAGN01000047_gene968 195
1336234.JAGN01000001_gene1185 1336234.JAGN01000011_gene225 207
1336234.JAGN01000001_gene1185 1336234.JAGN01000035_gene944 183
1336234.JAGN01000001_gene1185 1336234.JAGN01000019_gene28 154
1336234.JAGN01000001_gene1185 1336234.JAGN01000006_gene413 234
1336234.JAGN01000001_gene1185 1336234.JAGN01000009_gene1323 188
1336234.JAGN01000001_gene1185 1336234.JAGN01000027_gene283 177
1336234.JAGN01000001_gene1185 1336234.JAGN01000014_gene114 169
1336234.JAGN01000001_gene1185 1336234.JAGN01000013_gene194 857
1336234.JAGN01000001_gene1185 1336234.JAGN01000001_gene1184 996
1336234.JAGN01000001_gene1185 1336234.JAGN01000041_gene1341 271
1336234.JAGN01000001_gene1185 1336234.JAGN01000017_gene112 193
1336234.JAGN01000001_gene1185 1336234.JAGN01000005_gene1439 150
1336234.JAGN01000001_gene1185 1336234.JAGN01000015_gene159 915
1336234.JAGN01000001_gene1185 1336234.JAGN01000006_gene432 271
1336234.JAGN01000001_gene1185 1336234.JAGN01000010_gene368 237
1336234.JAGN01000001_gene1185 1336234.JAGN01000023_gene829 173
1336234.JAGN01000001_gene1185 1336234.JAGN01000017_gene104 207
1336234.JAGN01000001_gene1185 1336234.JAGN01000044_gene469 150
1336234.JAGN01000001_gene1185 1336234.JAGN01000020_gene902 181
1336234.JAGN01000001_gene1185 1336234.JAGN01000038_gene382 161
1336234.JAGN01000001_gene1185 1336234.JAGN01000034_gene951 161
1336234.JAGN01000001_gene1185 1336234.JAGN01000031_gene777 207
1336234.JAGN01000001_gene1185 1336234.JAGN01000018_gene13 271
1336234.JAGN01000001_gene1185 1336234.JAGN01000009_gene1320 186
1336234.JAGN01000001_gene1185 1336234.JAGN01000001_gene1192 271
1336234.JAGN01000001_gene1185 1336234.JAGN01000015_gene143 207
1336234.JAGN01000001_gene1185 1336234.JAGN01000009_gene1321 187
1336234.JAGN01000001_gene1185 1336234.JAGN01000050_gene639 798
1336234.JAGN01000001_gene1185 1336234.JAGN01000006_gene427 299
1336234.JAGN01000001_gene1185 1336234.JAGN01000001_gene1183 992
1336234.JAGN01000001_gene1185 1336234.JAGN01000004_gene504 213
1336234.JAGN01000001_gene1185 1336234.JAGN01000010_gene371 177
1336234.JAGN01000001_gene1185 1336234.JAGN01000013_gene204 857
1336234.JAGN01000001_gene1185 1336234.JAGN01000034_gene955 187
1336234.JAGN01000001_gene1185 1336234.JAGN01000001_gene1190 857
1336234.JAGN01000001_gene1185 1336234.JAGN01000035_gene930 213
1336234.JAGN01000001_gene1187 1336234.JAGN01000041_gene1341 557
